,DEPT,GR,CILD,RHOB,NPLS,PE,ILD,SP,DT,Formation,Well name
26101,2777.0,55.35,84.67,2.64,15.91,3.16,11.81,74.18,999.0,Hunton,STRAHM #2-27
26102,2777.5,26.21,74.33,2.64,7.03,3.5,13.45,73.09,999.0,Hunton,STRAHM #2-27
26103,2778.0,17.11,63.21,2.65,2.68,4.14,15.82,71.94,999.0,Hunton,STRAHM #2-27
26104,2778.5,17.42,49.69,2.65,1.94,4.65,20.12,70.92,999.0,Hunton,STRAHM #2-27
26105,2779.0,16.73,38.05,2.63,2.29,4.82,26.28,70.18,999.0,Hunton,STRAHM #2-27
26106,2779.5,15.95,31.26,2.62,2.59,4.71,31.99,69.68,999.0,Hunton,STRAHM #2-27
26107,2780.0,15.3,28.83,2.62,2.38,4.53,34.68,69.44,999.0,Hunton,STRAHM #2-27
26108,2780.5,15.92,29.56,2.64,1.97,4.51,33.83,69.42,999.0,Hunton,STRAHM #2-27
26109,2781.0,16.84,31.94,2.65,1.71,4.58,31.3,69.41,999.0,Hunton,STRAHM #2-27
26110,2781.5,19.73,34.29,2.66,1.63,4.57,29.17,69.55,999.0,Hunton,STRAHM #2-27
26111,2782.0,23.06,35.64,2.67,1.62,4.45,28.06,70.0,999.0,Hunton,STRAHM #2-27
26112,2782.5,24.53,35.85,2.67,1.67,4.45,27.89,70.48,999.0,Hunton,STRAHM #2-27
26113,2783.0,26.66,35.54,2.67,1.57,4.56,28.14,70.78,999.0,Hunton,STRAHM #2-27
26114,2783.5,28.74,35.05,2.68,1.49,4.5,28.53,70.89,999.0,Hunton,STRAHM #2-27
26115,2784.0,23.95,34.5,2.69,1.61,4.31,28.99,70.82,999.0,Hunton,STRAHM #2-27
26116,2784.5,18.16,33.8,2.7,1.62,4.12,29.59,70.55,999.0,Hunton,STRAHM #2-27
26117,2785.0,17.47,33.07,2.7,1.44,4.07,30.24,70.27,999.0,Hunton,STRAHM #2-27
26118,2785.5,17.89,32.43,2.7,1.68,4.15,30.83,69.92,999.0,Hunton,STRAHM #2-27
26119,2786.0,19.28,32.08,2.71,1.91,4.12,31.17,69.51,999.0,Hunton,STRAHM #2-27
26120,2786.5,21.96,32.37,2.73,1.9,4.08,30.9,69.06,999.0,Hunton,STRAHM #2-27
26121,2787.0,26.22,33.44,2.73,2.57,4.11,29.91,68.51,999.0,Hunton,STRAHM #2-27
26122,2787.5,30.33,34.96,2.74,4.39,4.19,28.6,67.8,999.0,Hunton,STRAHM #2-27
26123,2788.0,30.51,37.62,2.74,7.14,4.14,26.58,66.93,999.0,Hunton,STRAHM #2-27
26124,2788.5,28.18,40.13,2.72,9.62,4.0,24.92,65.93,999.0,Hunton,STRAHM #2-27
26125,2789.0,28.64,42.71,2.67,11.96,3.99,23.41,64.72,999.0,Hunton,STRAHM #2-27
26126,2789.5,34.3,45.18,2.64,14.81,3.81,22.13,63.41,999.0,Hunton,STRAHM #2-27
26127,2790.0,37.23,48.29,2.63,17.54,3.57,20.71,62.28,999.0,Hunton,STRAHM #2-27
26128,2790.5,36.72,51.27,2.63,19.32,3.34,19.51,61.62,999.0,Hunton,STRAHM #2-27
26129,2791.0,39.51,53.75,2.63,19.9,3.26,18.6,61.06,999.0,Hunton,STRAHM #2-27
26130,2791.5,41.1,56.23,2.62,19.11,3.31,17.78,60.5,999.0,Hunton,STRAHM #2-27
26131,2792.0,41.18,59.18,2.61,18.06,3.34,16.9,60.3,999.0,Hunton,STRAHM #2-27
26132,2792.5,43.61,61.79,2.62,16.96,3.28,16.18,60.63,999.0,Hunton,STRAHM #2-27
26133,2793.0,43.45,63.81,2.64,16.23,3.21,15.67,61.12,999.0,Hunton,STRAHM #2-27
26134,2793.5,40.85,65.6,2.65,16.9,3.12,15.24,61.21,999.0,Hunton,STRAHM #2-27
26135,2794.0,37.21,67.46,2.63,18.74,3.15,14.82,60.64,999.0,Hunton,STRAHM #2-27
26136,2794.5,31.63,69.51,2.6,20.51,3.36,14.39,59.71,999.0,Hunton,STRAHM #2-27
26137,2795.0,26.01,71.57,2.58,20.52,3.55,13.97,59.04,999.0,Hunton,STRAHM #2-27
26138,2795.5,28.78,73.49,2.57,19.23,3.54,13.61,58.64,999.0,Hunton,STRAHM #2-27
26139,2796.0,34.44,74.91,2.56,17.78,3.42,13.35,58.36,999.0,Hunton,STRAHM #2-27
26140,2796.5,38.36,75.51,2.56,17.95,3.23,13.24,58.13,999.0,Hunton,STRAHM #2-27
26141,2797.0,41.41,75.5,2.55,18.36,3.1,13.24,57.85,999.0,Hunton,STRAHM #2-27
26142,2797.5,41.47,75.32,2.55,18.14,3.15,13.28,57.88,999.0,Hunton,STRAHM #2-27
26143,2798.0,37.29,75.04,2.55,17.77,3.29,13.33,58.36,999.0,Hunton,STRAHM #2-27
26144,2798.5,32.63,74.7,2.57,18.08,3.35,13.39,58.92,999.0,Hunton,STRAHM #2-27
26145,2799.0,35.08,74.22,2.6,18.24,3.3,13.47,59.17,999.0,Hunton,STRAHM #2-27
26146,2799.5,38.33,73.63,2.61,17.72,3.23,13.58,59.2,999.0,Hunton,STRAHM #2-27
26147,2800.0,34.87,73.36,2.61,16.5,3.17,13.63,59.15,999.0,Hunton,STRAHM #2-27
26148,2800.5,29.16,73.16,2.6,16.05,3.19,13.67,59.11,999.0,Hunton,STRAHM #2-27
26149,2801.0,25.09,73.55,2.6,16.64,3.32,13.6,58.98,999.0,Hunton,STRAHM #2-27
26150,2801.5,21.71,73.9,2.58,17.11,3.46,13.53,58.81,999.0,Hunton,STRAHM #2-27
26151,2802.0,21.91,74.36,2.56,17.41,3.43,13.45,58.8,999.0,Hunton,STRAHM #2-27
26152,2802.5,30.71,74.84,2.56,17.91,3.26,13.36,59.06,999.0,Hunton,STRAHM #2-27
26153,2803.0,33.56,75.21,2.57,17.82,3.18,13.3,59.44,999.0,Hunton,STRAHM #2-27
26154,2803.5,29.73,75.61,2.58,17.29,3.16,13.23,59.82,999.0,Hunton,STRAHM #2-27
26155,2804.0,32.57,76.07,2.58,17.13,3.13,13.15,60.06,999.0,Hunton,STRAHM #2-27
26156,2804.5,37.04,76.52,2.58,17.07,3.17,13.07,60.03,999.0,Hunton,STRAHM #2-27
26157,2805.0,35.0,77.06,2.58,17.49,3.25,12.98,59.77,999.0,Hunton,STRAHM #2-27
26158,2805.5,33.57,77.59,2.59,18.23,3.34,12.89,59.54,999.0,Hunton,STRAHM #2-27
26159,2806.0,36.93,78.03,2.59,17.77,3.36,12.82,59.38,999.0,Hunton,STRAHM #2-27
26160,2806.5,34.02,78.38,2.61,17.23,3.27,12.76,59.2,999.0,Hunton,STRAHM #2-27
26161,2807.0,29.43,78.48,2.62,17.45,3.2,12.74,59.01,999.0,Hunton,STRAHM #2-27
26162,2807.5,32.3,78.08,2.61,17.45,3.1,12.81,58.92,999.0,Hunton,STRAHM #2-27
26163,2808.0,35.32,77.02,2.59,16.9,3.06,12.98,58.97,999.0,Hunton,STRAHM #2-27
26164,2808.5,35.95,75.79,2.58,17.82,3.09,13.19,59.21,999.0,Hunton,STRAHM #2-27
26165,2809.0,34.7,74.11,2.57,18.04,3.19,13.49,59.4,999.0,Hunton,STRAHM #2-27
26166,2809.5,34.36,72.54,2.57,17.1,3.31,13.79,59.44,999.0,Hunton,STRAHM #2-27
26167,2810.0,32.0,71.05,2.59,16.22,3.44,14.07,59.42,999.0,Hunton,STRAHM #2-27
26168,2810.5,26.77,69.86,2.61,15.11,3.55,14.31,59.43,999.0,Hunton,STRAHM #2-27
26169,2811.0,23.45,68.66,2.63,15.26,3.54,14.56,59.34,999.0,Hunton,STRAHM #2-27
26170,2811.5,24.37,67.41,2.62,16.5,3.38,14.84,59.14,999.0,Hunton,STRAHM #2-27
26171,2812.0,25.22,66.02,2.61,16.8,3.29,15.15,58.86,999.0,Hunton,STRAHM #2-27
26172,2812.5,26.58,64.9,2.6,17.14,3.21,15.41,58.62,999.0,Hunton,STRAHM #2-27
26173,2813.0,31.7,64.02,2.6,17.42,3.22,15.62,58.64,999.0,Hunton,STRAHM #2-27
26174,2813.5,32.65,63.54,2.6,16.69,3.32,15.74,58.84,999.0,Hunton,STRAHM #2-27
26175,2814.0,28.83,63.11,2.6,15.44,3.26,15.85,59.21,999.0,Hunton,STRAHM #2-27
26176,2814.5,28.3,62.68,2.6,14.72,3.11,15.95,59.65,999.0,Hunton,STRAHM #2-27
26177,2815.0,30.1,61.99,2.6,14.18,3.06,16.13,60.02,999.0,Hunton,STRAHM #2-27
26178,2815.5,31.28,60.8,2.6,13.74,3.11,16.45,60.47,999.0,Hunton,STRAHM #2-27
26179,2816.0,33.07,58.79,2.61,13.82,3.15,17.01,60.95,999.0,Hunton,STRAHM #2-27
26180,2816.5,37.44,56.63,2.62,14.78,3.2,17.66,61.33,999.0,Hunton,STRAHM #2-27
26181,2817.0,42.32,54.51,2.64,15.49,3.38,18.34,61.41,999.0,Hunton,STRAHM #2-27
26182,2817.5,41.91,52.74,2.65,15.74,3.49,18.96,60.97,999.0,Hunton,STRAHM #2-27
26183,2818.0,36.32,51.04,2.66,15.7,3.43,19.59,60.15,999.0,Hunton,STRAHM #2-27
26184,2818.5,28.52,49.36,2.65,16.46,3.28,20.26,59.0,999.0,Hunton,STRAHM #2-27
26185,2819.0,23.12,47.89,2.61,17.22,3.19,20.88,57.75,999.0,Hunton,STRAHM #2-27
26186,2819.5,22.31,46.63,2.59,17.65,3.15,21.44,56.8,999.0,Hunton,STRAHM #2-27
26187,2820.0,23.74,45.94,2.58,17.91,3.14,21.77,56.3,999.0,Hunton,STRAHM #2-27
26188,2820.5,25.09,45.73,2.6,18.88,3.15,21.87,56.17,999.0,Hunton,STRAHM #2-27
26189,2821.0,26.5,45.66,2.61,19.31,3.13,21.9,56.2,999.0,Hunton,STRAHM #2-27
26190,2821.5,26.32,45.47,2.59,18.45,3.12,21.99,56.31,999.0,Hunton,STRAHM #2-27
26191,2822.0,23.92,45.52,2.57,17.18,3.15,21.97,56.41,999.0,Hunton,STRAHM #2-27
26192,2822.5,20.71,45.5,2.57,16.49,3.12,21.98,56.27,999.0,Hunton,STRAHM #2-27
26193,2823.0,20.63,45.49,2.54,17.16,3.03,21.98,55.78,999.0,Hunton,STRAHM #2-27
26194,2823.5,24.33,45.44,2.49,18.67,3.05,22.01,54.8,999.0,Hunton,STRAHM #2-27
26195,2824.0,23.65,45.28,2.44,19.6,3.17,22.09,53.44,999.0,Hunton,STRAHM #2-27
26196,2824.5,23.01,45.22,2.41,19.68,3.23,22.11,52.16,999.0,Hunton,STRAHM #2-27
26197,2825.0,24.62,45.4,2.39,19.59,3.18,22.02,51.27,999.0,Hunton,STRAHM #2-27
26198,2825.5,21.61,45.94,2.38,19.07,3.01,21.77,50.78,999.0,Hunton,STRAHM #2-27
26199,2826.0,19.24,46.84,2.4,17.98,2.86,21.35,50.52,999.0,Hunton,STRAHM #2-27
26200,2826.5,20.5,47.77,2.47,17.24,2.88,20.93,50.44,999.0,Hunton,STRAHM #2-27
26201,2827.0,21.61,48.71,2.54,17.56,2.97,20.53,50.53,999.0,Hunton,STRAHM #2-27
26202,2827.5,22.87,49.57,2.55,18.82,3.03,20.18,50.8,999.0,Hunton,STRAHM #2-27
26203,2828.0,25.08,50.54,2.54,18.96,2.95,19.79,51.1,999.0,Hunton,STRAHM #2-27
26204,2828.5,22.98,51.94,2.56,18.9,2.83,19.25,51.42,999.0,Hunton,STRAHM #2-27
26205,2829.0,19.87,53.93,2.58,19.52,2.81,18.54,51.87,999.0,Hunton,STRAHM #2-27
26206,2829.5,17.91,56.48,2.56,18.92,2.87,17.7,52.53,999.0,Hunton,STRAHM #2-27
26207,2830.0,18.29,59.1,2.55,17.72,2.93,16.92,53.63,999.0,Hunton,STRAHM #2-27
26208,2830.5,25.47,61.33,2.55,16.24,2.99,16.31,55.43,999.0,Hunton,STRAHM #2-27
26209,2831.0,34.83,63.27,2.56,15.61,3.06,15.8,57.86,999.0,Hunton,STRAHM #2-27
26210,2831.5,39.53,65.13,2.57,16.16,3.12,15.35,60.24,999.0,Hunton,STRAHM #2-27
26211,2832.0,43.73,66.88,2.6,16.69,3.13,14.95,62.01,999.0,Hunton,STRAHM #2-27
26212,2832.5,45.72,68.54,2.61,16.39,3.09,14.59,63.09,999.0,Hunton,STRAHM #2-27
26213,2833.0,41.87,69.93,2.61,16.02,3.1,14.3,63.56,999.0,Hunton,STRAHM #2-27
26214,2833.5,38.39,70.66,2.61,16.15,3.14,14.15,63.62,999.0,Hunton,STRAHM #2-27
26215,2834.0,41.93,70.9,2.61,16.32,3.2,14.1,63.24,999.0,Hunton,STRAHM #2-27
26216,2834.5,46.64,70.35,2.6,16.55,3.19,14.22,62.71,999.0,Hunton,STRAHM #2-27
26217,2835.0,50.72,69.21,2.6,16.62,3.15,14.45,62.17,999.0,Hunton,STRAHM #2-27
26218,2835.5,51.54,67.68,2.59,17.07,3.04,14.78,61.53,999.0,Hunton,STRAHM #2-27
26219,2836.0,44.15,65.81,2.58,18.15,2.98,15.2,60.91,999.0,Hunton,STRAHM #2-27
26220,2836.5,34.35,63.5,2.58,19.16,3.0,15.75,60.28,999.0,Hunton,STRAHM #2-27
26221,2837.0,26.99,60.83,2.58,19.09,3.07,16.44,59.57,999.0,Hunton,STRAHM #2-27
26222,2837.5,30.16,57.79,2.59,18.23,3.09,17.3,58.6,999.0,Hunton,STRAHM #2-27
26223,2838.0,30.28,54.76,2.59,17.13,3.04,18.26,57.53,999.0,Hunton,STRAHM #2-27
26224,2838.5,28.46,51.02,2.59,15.81,3.0,19.6,56.92,999.0,Hunton,STRAHM #2-27
26225,2839.0,30.57,48.14,2.58,13.63,3.02,20.77,57.26,999.0,Hunton,STRAHM #2-27
26226,2839.5,33.17,45.01,2.58,11.51,3.02,22.22,58.52,999.0,Hunton,STRAHM #2-27
26227,2840.0,34.19,42.52,2.62,10.97,3.0,23.52,60.19,999.0,Hunton,STRAHM #2-27
26228,2840.5,33.14,39.76,2.69,11.87,3.04,25.15,62.03,999.0,Hunton,STRAHM #2-27
26229,2841.0,37.0,37.72,2.75,13.23,3.23,26.51,63.57,999.0,Hunton,STRAHM #2-27
26230,2841.5,36.17,36.32,2.74,13.74,3.59,27.53,64.32,999.0,Hunton,STRAHM #2-27
26231,2842.0,27.64,35.38,2.71,11.35,3.78,28.26,64.33,999.0,Hunton,STRAHM #2-27
26232,2842.5,23.06,34.61,2.7,9.07,3.68,28.9,64.18,999.0,Hunton,STRAHM #2-27
26233,2843.0,23.92,33.67,2.73,7.8,3.46,29.7,64.24,999.0,Hunton,STRAHM #2-27
26234,2843.5,25.7,32.82,2.76,7.22,3.21,30.47,64.46,999.0,Hunton,STRAHM #2-27
26235,2844.0,28.51,31.77,2.76,7.33,3.17,31.48,64.56,999.0,Hunton,STRAHM #2-27
26236,2844.5,28.93,31.05,2.74,8.3,3.32,32.21,64.22,999.0,Hunton,STRAHM #2-27
26237,2845.0,28.74,30.86,2.74,9.43,3.37,32.41,63.42,999.0,Hunton,STRAHM #2-27
26238,2845.5,26.29,31.72,2.74,10.22,3.34,31.53,62.53,999.0,Hunton,STRAHM #2-27
26239,2846.0,21.61,33.5,2.73,10.98,3.2,29.85,61.91,999.0,Hunton,STRAHM #2-27
26240,2846.5,18.28,35.69,2.7,11.77,3.13,28.02,61.88,999.0,Hunton,STRAHM #2-27
26241,2847.0,16.05,37.89,2.68,11.73,3.18,26.39,62.65,999.0,Hunton,STRAHM #2-27
26242,2847.5,17.84,39.71,2.66,12.44,3.3,25.18,64.04,999.0,Hunton,STRAHM #2-27
26243,2848.0,25.2,41.05,2.64,14.3,3.41,24.36,65.41,999.0,Hunton,STRAHM #2-27
26244,2848.5,35.1,41.78,2.63,16.18,3.35,23.94,66.76,999.0,Hunton,STRAHM #2-27
26245,2849.0,42.51,42.27,2.62,17.8,3.26,23.66,68.21,999.0,Hunton,STRAHM #2-27
26246,2849.5,44.47,42.28,2.63,16.39,3.18,23.65,68.87,999.0,Hunton,STRAHM #2-27
26247,2850.0,42.56,41.76,2.65,12.9,3.17,23.95,68.75,999.0,Hunton,STRAHM #2-27
26248,2850.5,31.98,40.52,2.64,10.6,3.19,24.68,68.26,999.0,Hunton,STRAHM #2-27
26249,2851.0,24.79,38.48,2.62,8.76,3.09,25.99,67.83,999.0,Hunton,STRAHM #2-27
26250,2851.5,26.54,36.24,2.6,7.35,3.03,27.59,67.43,999.0,Hunton,STRAHM #2-27
26251,2852.0,25.07,34.01,2.63,6.63,3.1,29.4,66.74,999.0,Hunton,STRAHM #2-27
26252,2852.5,23.83,32.15,2.66,6.72,3.11,31.11,65.85,999.0,Hunton,STRAHM #2-27
26253,2853.0,30.38,30.82,2.69,7.6,3.16,32.45,65.03,999.0,Hunton,STRAHM #2-27
26254,2853.5,39.68,29.97,2.71,9.19,3.28,33.36,63.92,999.0,Hunton,STRAHM #2-27
26255,2854.0,39.54,29.31,2.71,10.44,3.37,34.12,61.98,999.0,Hunton,STRAHM #2-27
26256,2854.5,28.67,28.93,2.71,9.93,3.42,34.56,59.42,999.0,Hunton,STRAHM #2-27
26257,2855.0,20.55,28.73,2.74,8.72,3.33,34.81,56.7,999.0,Hunton,STRAHM #2-27
26258,2855.5,18.46,29.03,2.75,8.31,3.22,34.45,53.98,999.0,Hunton,STRAHM #2-27
26259,2856.0,16.55,30.72,2.75,8.09,3.2,32.56,51.42,999.0,Hunton,STRAHM #2-27
26260,2856.5,15.09,34.52,2.71,8.35,3.24,28.97,48.97,999.0,Hunton,STRAHM #2-27
26261,2857.0,16.1,39.52,2.62,10.5,3.22,25.31,46.93,999.0,Hunton,STRAHM #2-27
26262,2857.5,12.43,46.39,2.49,13.92,3.2,21.56,45.45,999.0,Hunton,STRAHM #2-27
26263,2858.0,9.83,53.48,2.38,18.04,3.18,18.7,44.75,999.0,Hunton,STRAHM #2-27
26264,2858.5,14.71,62.72,2.34,21.26,3.12,15.94,44.94,999.0,Hunton,STRAHM #2-27
26265,2859.0,18.62,69.66,2.32,22.77,3.04,14.36,45.78,999.0,Hunton,STRAHM #2-27
26266,2859.5,18.1,73.84,2.32,22.71,3.04,13.54,46.41,999.0,Hunton,STRAHM #2-27
26267,2860.0,15.88,75.77,2.33,24.85,3.07,13.2,46.03,999.0,Hunton,STRAHM #2-27
26268,2860.5,15.48,75.49,2.37,30.83,3.02,13.25,44.9,999.0,Hunton,STRAHM #2-27
26269,2861.0,15.1,73.17,2.43,30.19,2.9,13.67,43.65,999.0,Hunton,STRAHM #2-27
26270,2861.5,14.1,69.14,2.47,25.71,2.82,14.46,42.48,999.0,Hunton,STRAHM #2-27
26271,2862.0,15.73,62.88,2.47,24.6,2.86,15.9,41.48,999.0,Hunton,STRAHM #2-27
26272,2862.5,17.52,57.68,2.45,26.48,2.98,17.34,40.9,999.0,Hunton,STRAHM #2-27
26273,2863.0,16.93,52.41,2.44,27.73,3.04,19.08,40.72,999.0,Hunton,STRAHM #2-27
26274,2863.5,18.78,49.19,2.43,26.14,3.04,20.33,40.81,999.0,Hunton,STRAHM #2-27
26275,2864.0,20.6,47.46,2.42,24.75,3.03,21.07,41.16,999.0,Hunton,STRAHM #2-27
26276,2864.5,16.35,46.88,2.41,23.62,2.99,21.33,41.68,999.0,Hunton,STRAHM #2-27
26277,2865.0,11.81,46.53,2.42,21.05,2.91,21.49,42.36,999.0,Hunton,STRAHM #2-27
26278,2865.5,13.1,46.05,2.46,17.88,2.89,21.71,43.16,999.0,Hunton,STRAHM #2-27
26279,2866.0,15.51,45.37,2.52,14.28,3.02,22.04,43.95,999.0,Hunton,STRAHM #2-27
26280,2866.5,20.27,45.1,2.58,12.46,3.16,22.17,44.66,999.0,Hunton,STRAHM #2-27
26281,2867.0,25.55,45.15,2.62,13.0,3.27,22.15,45.54,999.0,Hunton,STRAHM #2-27
26282,2867.5,26.1,45.46,2.62,14.22,3.22,22.0,46.89,999.0,Hunton,STRAHM #2-27
26283,2868.0,22.86,46.07,2.61,15.66,3.15,21.71,48.19,999.0,Hunton,STRAHM #2-27
26284,2868.5,18.03,46.66,2.58,16.5,3.25,21.43,48.58,999.0,Hunton,STRAHM #2-27
26285,2869.0,17.33,47.06,2.56,16.15,3.3,21.25,48.28,999.0,Hunton,STRAHM #2-27
26286,2869.5,19.16,47.25,2.55,15.58,3.26,21.16,47.8,999.0,Hunton,STRAHM #2-27
26287,2870.0,22.2,47.51,2.55,14.89,3.16,21.05,47.44,999.0,Hunton,STRAHM #2-27
26288,2870.5,23.28,47.81,2.56,14.09,3.07,20.92,47.23,999.0,Hunton,STRAHM #2-27
26289,2871.0,19.41,48.23,2.58,13.47,3.02,20.73,47.14,999.0,Hunton,STRAHM #2-27
26290,2871.5,16.06,48.63,2.59,13.72,3.08,20.56,47.12,999.0,Hunton,STRAHM #2-27
26291,2872.0,16.48,49.07,2.59,14.63,3.17,20.38,47.09,999.0,Hunton,STRAHM #2-27
26292,2872.5,17.66,48.95,2.6,14.81,3.2,20.43,46.94,999.0,Hunton,STRAHM #2-27
26293,2873.0,19.69,48.56,2.61,15.27,3.21,20.59,46.81,999.0,Hunton,STRAHM #2-27
26294,2873.5,22.18,47.63,2.61,16.07,3.22,20.99,47.09,999.0,Hunton,STRAHM #2-27
26295,2874.0,22.19,46.56,2.61,16.56,3.16,21.48,47.78,999.0,Hunton,STRAHM #2-27
26296,2874.5,19.9,46.03,2.6,16.23,3.12,21.73,48.63,999.0,Hunton,STRAHM #2-27
26297,2875.0,17.87,46.89,2.59,15.08,3.16,21.33,49.65,999.0,Hunton,STRAHM #2-27
26298,2875.5,18.62,49.51,2.59,15.26,3.11,20.2,50.81,999.0,Hunton,STRAHM #2-27
26299,2876.0,21.69,53.24,2.58,16.69,3.05,18.78,52.04,999.0,Hunton,STRAHM #2-27
26300,2876.5,23.62,57.21,2.6,17.08,3.13,17.48,53.59,999.0,Hunton,STRAHM #2-27
26301,2877.0,25.32,59.05,2.63,16.22,3.27,16.93,55.59,999.0,Hunton,STRAHM #2-27
26302,2877.5,27.59,58.4,2.67,14.96,3.44,17.12,57.85,999.0,Hunton,STRAHM #2-27
26303,2878.0,27.61,56.57,2.7,16.09,3.6,17.68,58.92,999.0,Hunton,STRAHM #2-27
26304,2878.5,27.0,53.93,2.71,23.53,3.71,18.54,57.51,999.0,Hunton,STRAHM #2-27
26305,2879.0,25.27,50.62,2.67,28.73,3.69,19.75,54.45,999.0,Hunton,STRAHM #2-27
26306,2879.5,22.8,46.57,2.6,22.74,3.49,21.47,51.82,999.0,Hunton,STRAHM #2-27
26307,2880.0,20.27,40.23,2.56,16.34,3.25,24.86,50.21,999.0,Hunton,STRAHM #2-27
26308,2880.5,18.48,34.54,2.59,11.56,3.16,28.95,49.74,999.0,Hunton,STRAHM #2-27
26309,2881.0,17.03,28.15,2.66,8.28,3.11,35.52,50.04,999.0,Hunton,STRAHM #2-27
26310,2881.5,15.06,23.52,2.72,6.88,3.03,42.52,50.58,999.0,Hunton,STRAHM #2-27
26311,2882.0,13.86,20.74,2.76,6.44,2.91,48.21,51.19,999.0,Hunton,STRAHM #2-27
26312,2882.5,14.55,20.5,2.76,5.91,2.74,48.79,51.8,999.0,Hunton,STRAHM #2-27
26313,2883.0,15.05,21.55,2.76,5.6,2.72,46.41,52.4,999.0,Hunton,STRAHM #2-27
26314,2883.5,13.99,23.06,2.76,5.95,2.92,43.36,52.95,999.0,Hunton,STRAHM #2-27
26315,2884.0,13.16,24.2,2.77,6.17,3.02,41.33,53.45,999.0,Hunton,STRAHM #2-27
26316,2884.5,16.02,25.09,2.78,6.52,2.9,39.85,53.84,999.0,Hunton,STRAHM #2-27
26317,2885.0,22.26,25.56,2.77,7.3,2.87,39.12,54.05,999.0,Hunton,STRAHM #2-27
26318,2885.5,23.77,25.95,2.74,8.07,3.1,38.54,54.18,999.0,Hunton,STRAHM #2-27
26319,2886.0,20.97,26.23,2.71,8.45,3.27,38.12,54.1,999.0,Hunton,STRAHM #2-27
26320,2886.5,23.85,26.51,2.7,8.04,3.19,37.73,53.6,999.0,Hunton,STRAHM #2-27
26321,2887.0,27.48,26.63,2.7,8.0,3.06,37.56,52.81,999.0,Hunton,STRAHM #2-27
26322,2887.5,25.48,26.78,2.7,8.96,3.05,37.34,51.91,999.0,Hunton,STRAHM #2-27
26323,2888.0,23.88,26.95,2.67,9.91,3.13,37.1,50.95,999.0,Hunton,STRAHM #2-27
26324,2888.5,23.64,27.11,2.65,10.35,3.1,36.89,49.92,999.0,Hunton,STRAHM #2-27
26325,2889.0,22.55,27.19,2.67,10.48,3.02,36.78,49.02,999.0,Hunton,STRAHM #2-27
26326,2889.5,22.99,27.23,2.7,10.27,2.9,36.73,48.44,999.0,Hunton,STRAHM #2-27
26327,2890.0,24.5,27.12,2.71,10.41,2.8,36.87,47.93,999.0,Hunton,STRAHM #2-27
26328,2890.5,24.4,26.97,2.7,10.74,2.86,37.08,47.41,999.0,Hunton,STRAHM #2-27
26329,2891.0,21.86,26.65,2.69,11.05,2.97,37.52,46.96,999.0,Hunton,STRAHM #2-27
26330,2891.5,17.52,26.28,2.7,10.18,3.06,38.05,46.57,999.0,Hunton,STRAHM #2-27
26331,2892.0,15.94,25.88,2.71,8.96,3.04,38.64,46.36,999.0,Hunton,STRAHM #2-27
26332,2892.5,13.93,25.66,2.73,8.65,2.94,38.98,46.36,999.0,Hunton,STRAHM #2-27
26333,2893.0,11.59,25.45,2.74,8.24,2.88,39.29,46.65,999.0,Hunton,STRAHM #2-27
26334,2893.5,11.91,25.33,2.74,7.82,2.9,39.47,47.26,999.0,Hunton,STRAHM #2-27
26335,2894.0,12.82,25.24,2.73,7.98,2.98,39.62,48.02,999.0,Hunton,STRAHM #2-27
26336,2894.5,16.71,25.24,2.71,8.01,3.05,39.62,48.7,999.0,Hunton,STRAHM #2-27
26337,2895.0,19.37,25.35,2.7,8.23,3.04,39.44,48.95,999.0,Hunton,STRAHM #2-27
26338,2895.5,19.6,25.65,2.71,9.88,3.02,38.98,48.87,999.0,Hunton,STRAHM #2-27
26339,2896.0,19.93,25.92,2.74,11.02,3.05,38.58,48.87,999.0,Hunton,STRAHM #2-27
26340,2896.5,18.68,26.17,2.73,10.22,3.09,38.21,49.06,999.0,Hunton,STRAHM #2-27
26341,2897.0,17.62,26.22,2.71,10.39,3.01,38.14,49.24,999.0,Hunton,STRAHM #2-27
26342,2897.5,18.29,26.2,2.68,12.65,2.95,38.17,49.25,999.0,Hunton,STRAHM #2-27
26343,2898.0,20.0,26.16,2.65,14.21,2.94,38.22,49.17,999.0,Hunton,STRAHM #2-27
26344,2898.5,23.49,26.09,2.64,13.91,2.91,38.32,49.35,999.0,Hunton,STRAHM #2-27
26345,2899.0,26.34,25.99,2.65,12.73,2.91,38.47,49.97,999.0,Hunton,STRAHM #2-27
26346,2899.5,24.52,25.84,2.63,11.74,2.96,38.71,50.79,999.0,Hunton,STRAHM #2-27
26347,2900.0,20.57,25.61,2.57,11.21,3.0,39.05,51.64,999.0,Hunton,STRAHM #2-27
26348,2900.5,19.49,25.25,2.53,10.82,3.01,39.6,52.54,999.0,Hunton,STRAHM #2-27
26349,2901.0,22.97,24.97,2.56,11.06,3.0,40.04,53.64,999.0,Hunton,STRAHM #2-27
26350,2901.5,25.2,24.87,2.66,11.05,2.92,40.2,54.83,999.0,Hunton,STRAHM #2-27
26351,2902.0,22.96,24.88,2.74,10.12,2.86,40.19,55.57,999.0,Hunton,STRAHM #2-27
26352,2902.5,21.48,25.13,2.77,9.68,2.9,39.79,55.61,999.0,Hunton,STRAHM #2-27
26353,2903.0,19.68,25.68,2.78,9.92,2.88,38.93,55.01,999.0,Hunton,STRAHM #2-27
