,DEPT,GR,CILD,RHOB,NPLS,PE,ILD,SP,DT,Formation,Well name,Log_ILD,Log_CILD
15520,1528.0,84.36,144.72,2.6,20.09,3.02,6.91,257.28,90.29,Kansas City,PLATTNER #1-10,1.9329696377795786,4.97480084108704
15521,1528.5,69.4,112.54,2.59,11.74,3.35,8.89,255.3,79.96,Kansas City,PLATTNER #1-10,2.1849270495258133,4.723308714005133
15522,1529.0,58.14,84.39,2.6,5.13,4.01,11.85,253.54,70.16,Kansas City,PLATTNER #1-10,2.47232786758114,4.435448911169876
15523,1529.5,53.89,58.76,2.63,2.3,4.61,17.02,252.67,63.61,Kansas City,PLATTNER #1-10,2.834389123145228,4.073461351305676
15524,1530.0,47.94,40.53,2.65,1.25,4.87,24.67,252.62,57.31,Kansas City,PLATTNER #1-10,3.2055879305412653,3.7020424406402173
15525,1530.5,39.94,31.52,2.67,0.77,4.89,31.73,253.17,53.54,Kansas City,PLATTNER #1-10,3.4572626055951043,3.4506222649896783
15526,1531.0,41.14,27.62,2.67,0.7,4.86,36.2,253.96,52.52,Kansas City,PLATTNER #1-10,3.5890591188317256,3.318540147981146
15527,1531.5,47.65,26.85,2.66,0.85,4.91,37.25,254.82,53.27,Kansas City,PLATTNER #1-10,3.6176519448255684,3.2902658209548736
15528,1532.0,54.57,28.94,2.62,1.18,5.25,34.55,255.86,54.97,Kansas City,PLATTNER #1-10,3.542407550213679,3.365224721203338
15529,1532.5,65.08,35.1,2.61,1.88,5.56,28.49,257.19,55.47,Kansas City,PLATTNER #1-10,3.3495531485098167,3.55820113047182
15530,1533.0,72.5,47.75,2.64,2.63,5.41,20.94,258.76,54.74,Kansas City,PLATTNER #1-10,3.041661205442391,3.865979066926739
15531,1533.5,63.5,70.58,2.67,3.06,5.05,14.17,260.74,55.5,Kansas City,PLATTNER #1-10,2.6511270537025893,4.256746818247124
15532,1534.0,51.31,105.15,2.67,2.99,4.81,9.51,263.11,57.06,Kansas City,PLATTNER #1-10,2.252343876557299,4.655387902148709
15533,1534.5,57.97,154.55,2.65,3.53,4.6,6.47,265.45,57.34,Kansas City,PLATTNER #1-10,1.8671761085128091,5.040517668578126
15534,1535.0,93.1,209.8,2.58,5.65,4.29,4.77,267.16,58.69,Kansas City,PLATTNER #1-10,1.5623463049002497,5.346154695962197
15535,1535.5,163.98,260.74,2.44,10.82,3.74,3.84,267.59,66.36,Kansas City,PLATTNER #1-10,1.3454723665996355,5.563523742234633
15536,1536.0,262.65,310.09,2.31,22.71,3.19,3.22,266.8,83.97,Kansas City,PLATTNER #1-10,1.169381359556317,5.736862577924391
15537,1536.5,336.15,353.14,2.22,36.77,2.74,2.83,266.15,104.74,Kansas City,PLATTNER #1-10,1.0402767116551463,5.866864578874652
15538,1537.0,314.88,383.93,2.22,41.98,2.5,2.6,266.44,120.0,Kansas City,PLATTNER #1-10,0.9555114450274363,5.9504602443039145
15539,1537.5,226.94,394.56,2.24,44.15,2.42,2.53,267.35,128.7,Kansas City,PLATTNER #1-10,0.9282193027394288,5.977771219975979
15540,1538.0,157.71,390.84,2.23,47.0,2.44,2.56,268.2,128.22,Kansas City,PLATTNER #1-10,0.9400072584914712,5.968298269076143
15541,1538.5,129.49,375.63,2.22,48.18,2.51,2.66,269.08,121.41,Kansas City,PLATTNER #1-10,0.9783261227936078,5.928604616348966
15542,1539.0,122.1,353.51,2.23,46.26,2.61,2.83,270.12,120.82,Kansas City,PLATTNER #1-10,1.0402767116551463,5.867911773479654
15543,1539.5,126.17,324.55,2.28,41.79,2.8,3.08,271.31,119.96,Kansas City,PLATTNER #1-10,1.1249295969854831,5.7824396074794775
15544,1540.0,137.24,295.55,2.32,38.18,2.92,3.38,272.47,116.45,Kansas City,PLATTNER #1-10,1.2178757094949273,5.6888380272703785
15545,1540.5,140.44,272.97,2.34,37.68,2.95,3.66,273.38,116.37,Kansas City,PLATTNER #1-10,1.297463147413275,5.609361899036709
15546,1541.0,137.98,257.74,2.35,36.68,2.97,3.88,274.17,123.54,Kansas City,PLATTNER #1-10,1.355835153635182,5.551951324860245
15547,1541.5,136.26,250.91,2.33,36.35,2.91,3.99,274.95,135.76,Kansas City,PLATTNER #1-10,1.3837912309017721,5.525094309094667
15548,1542.0,136.73,250.9,2.29,37.92,2.82,3.99,275.7,138.51,Kansas City,PLATTNER #1-10,1.3837912309017721,5.525054453372377
15549,1542.5,129.72,255.52,2.27,38.18,2.79,3.91,276.27,131.15,Kansas City,PLATTNER #1-10,1.3635373739972745,5.543300684466702
15550,1543.0,116.23,263.18,2.25,38.47,2.76,3.8,276.36,125.87,Kansas City,PLATTNER #1-10,1.33500106673234,5.572838208721994
15551,1543.5,109.33,273.09,2.21,39.82,2.8,3.66,276.11,123.93,Kansas City,PLATTNER #1-10,1.297463147413275,5.609801411185307
15552,1544.0,115.27,281.96,2.2,41.08,2.99,3.55,276.12,129.08,Kansas City,PLATTNER #1-10,1.2669476034873244,5.641765216905675
15553,1544.5,123.14,291.23,2.2,42.0,3.18,3.43,276.71,131.78,Kansas City,PLATTNER #1-10,1.2325602611778486,5.674113332994153
15554,1545.0,123.57,298.57,2.22,41.63,3.22,3.35,277.46,128.42,Kansas City,PLATTNER #1-10,1.208960345836975,5.699004411203101
15555,1545.5,120.06,303.79,2.24,42.02,3.14,3.29,278.09,117.5,Kansas City,PLATTNER #1-10,1.1908875647772805,5.716336673227553
15556,1546.0,114.39,307.65,2.25,44.19,3.02,3.25,278.66,113.44,Kansas City,PLATTNER #1-10,1.1786549963416462,5.728962773186499
15557,1546.5,106.19,310.22,2.25,46.75,2.9,3.22,279.25,125.0,Kansas City,PLATTNER #1-10,1.169381359556317,5.737281723196605
15558,1547.0,96.95,310.77,2.26,49.05,2.75,3.22,279.86,140.28,Kansas City,PLATTNER #1-10,1.169381359556317,5.73905308873812
15559,1547.5,96.65,308.48,2.24,47.52,2.64,3.24,280.39,150.17,Kansas City,PLATTNER #1-10,1.1755733298042381,5.731657011422181
15560,1548.0,100.35,303.99,2.21,47.6,2.56,3.29,280.85,161.38,Kansas City,PLATTNER #1-10,1.1908875647772805,5.716994806128336
15561,1548.5,102.15,297.74,2.18,49.45,2.55,3.36,281.28,167.68,Kansas City,PLATTNER #1-10,1.2119409739751128,5.696220622448911
15562,1549.0,105.8,291.39,2.17,47.14,2.61,3.43,281.6,165.8,Kansas City,PLATTNER #1-10,1.2325602611778486,5.674662576082349
15563,1549.5,107.6,285.28,2.18,43.75,2.74,3.51,281.88,163.15,Kansas City,PLATTNER #1-10,1.2556160374777743,5.65347115411483
15564,1550.0,106.4,279.58,2.19,44.4,2.98,3.58,282.24,161.2,Kansas City,PLATTNER #1-10,1.275362800412609,5.633288477042982
15565,1550.5,108.75,274.47,2.2,43.74,3.19,3.64,282.66,161.7,Kansas City,PLATTNER #1-10,1.2919836816486494,5.614841965359553
15566,1551.0,112.69,270.04,2.18,42.22,3.2,3.7,283.0,161.93,Kansas City,PLATTNER #1-10,1.308332819650179,5.5985700961736695
15567,1551.5,116.21,267.19,2.15,45.57,3.03,3.74,282.99,153.03,Kansas City,PLATTNER #1-10,1.3190856114264407,5.587960015812452
15568,1552.0,119.96,266.29,2.17,49.24,2.87,3.76,282.78,145.47,Kansas City,PLATTNER #1-10,1.324418957401803,5.58458594048131
15569,1552.5,128.44,266.84,2.22,45.62,2.76,3.75,282.57,137.7,Kansas City,PLATTNER #1-10,1.3217558399823195,5.586649227841314
15570,1553.0,136.02,267.71,2.25,40.9,2.7,3.74,282.3,129.72,Kansas City,PLATTNER #1-10,1.3190856114264407,5.589904305077029
15571,1553.5,131.81,268.24,2.24,41.54,2.68,3.73,282.27,127.41,Kansas City,PLATTNER #1-10,1.3164082336557241,5.591882102157973
15572,1554.0,126.76,268.46,2.21,43.08,2.73,3.73,282.33,126.59,Kansas City,PLATTNER #1-10,1.3164082336557241,5.5927019270594895
15573,1554.5,119.93,268.39,2.19,41.24,2.78,3.73,282.26,127.43,Kansas City,PLATTNER #1-10,1.3164082336557241,5.592441146579294
15574,1555.0,112.4,268.36,2.19,41.75,2.83,3.73,281.99,128.18,Kansas City,PLATTNER #1-10,1.3164082336557241,5.592329362694687
15575,1555.5,108.71,268.8,2.21,45.98,2.85,3.72,281.47,130.79,Kansas City,PLATTNER #1-10,1.3137236682850553,5.5939676086489944
15576,1556.0,108.14,270.6,2.22,50.11,2.91,3.7,280.86,136.33,Kansas City,PLATTNER #1-10,1.308332819650179,5.600641715736688
15577,1556.5,104.9,274.07,2.23,48.94,2.91,3.65,280.19,138.56,Kansas City,PLATTNER #1-10,1.2947271675944,5.613383548212584
15578,1557.0,94.48,278.78,2.24,45.31,2.87,3.59,279.79,137.02,Kansas City,PLATTNER #1-10,1.2781522025001875,5.63042294030174
15579,1557.5,96.07,283.05,2.24,43.19,2.78,3.53,279.63,133.46,Kansas City,PLATTNER #1-10,1.2612978709452054,5.645623560482669
15580,1558.0,103.27,286.0,2.24,42.69,2.67,3.5,279.24,136.36,Kansas City,PLATTNER #1-10,1.252762968495368,5.655991810819852
15581,1558.5,104.45,287.04,2.22,45.55,2.61,3.48,278.69,149.91,Kansas City,PLATTNER #1-10,1.247032293786383,5.659621578870431
15582,1559.0,98.2,286.36,2.21,49.06,2.57,3.49,278.26,162.65,Kansas City,PLATTNER #1-10,1.2499017362143359,5.657249760527984
15583,1559.5,92.5,284.02,2.2,53.62,2.67,3.52,278.15,167.45,Kansas City,PLATTNER #1-10,1.2584609896100056,5.649044658216867
15584,1560.0,99.25,280.4,2.19,52.57,2.78,3.57,278.16,160.63,Kansas City,PLATTNER #1-10,1.2725655957915476,5.636217155160435
15585,1560.5,110.44,274.09,2.2,46.57,2.85,3.65,277.93,142.96,Kansas City,PLATTNER #1-10,1.2947271675944,5.613456519607829
15586,1561.0,115.2,265.1,2.21,43.46,2.96,3.77,277.35,132.66,Kansas City,PLATTNER #1-10,1.3270750014599193,5.5801071132949795
15587,1561.5,111.83,250.1,2.25,43.61,2.99,4.0,276.61,133.82,Kansas City,PLATTNER #1-10,1.3862943611198906,5.521860837883573
15588,1562.0,109.13,230.55,2.27,42.79,3.01,4.34,275.6,135.22,Kansas City,PLATTNER #1-10,1.4678743481123135,5.440467758652715
15589,1562.5,104.18,209.48,2.26,39.96,3.0,4.77,274.01,134.13,Kansas City,PLATTNER #1-10,1.5623463049002497,5.344628269411287
15590,1563.0,95.83,190.27,2.25,37.99,3.01,5.26,272.17,132.66,Kansas City,PLATTNER #1-10,1.6601310267496185,5.248444116052309
15591,1563.5,91.65,172.64,2.29,36.2,3.03,5.79,270.79,129.64,Kansas City,PLATTNER #1-10,1.7561322915849038,5.151208501509824
15592,1564.0,89.75,161.62,2.36,33.4,3.09,6.19,269.81,122.18,Kansas City,PLATTNER #1-10,1.8229350866965048,5.085247900805301
15593,1564.5,91.91,159.52,2.42,29.87,3.19,6.27,269.32,115.64,Kansas City,PLATTNER #1-10,1.8357763546448294,5.072169306213528
15594,1565.0,96.66,167.33,2.47,27.02,3.32,5.98,269.4,114.22,Kansas City,PLATTNER #1-10,1.7884205679625405,5.119967910506483
15595,1565.5,94.47,186.3,2.47,25.75,3.27,5.37,270.2,111.17,Kansas City,PLATTNER #1-10,1.6808279085207734,5.227358277607543
15596,1566.0,86.95,211.04,2.45,25.05,3.14,4.74,271.91,108.31,Kansas City,PLATTNER #1-10,1.556037135706985,5.352047688969004
15597,1566.5,93.45,239.35,2.4,24.63,3.04,4.18,273.62,110.41,Kansas City,PLATTNER #1-10,1.430311246536665,5.477926915838518
15598,1567.0,107.42,271.43,2.32,26.49,2.95,3.68,274.96,113.67,Kansas City,PLATTNER #1-10,1.3029127521808397,5.603704279243263
15599,1567.5,116.91,301.03,2.24,32.97,2.83,3.32,275.93,117.4,Kansas City,PLATTNER #1-10,1.199964782928397,5.70720992755646
15600,1568.0,126.35,326.81,2.2,40.36,2.74,3.06,276.2,128.49,Kansas City,PLATTNER #1-10,1.1184149159642893,5.789378962272886
15601,1568.5,130.82,341.5,2.18,43.09,2.7,2.93,276.1,146.19,Kansas City,PLATTNER #1-10,1.075002423028976,5.833347679010845
15602,1569.0,125.15,334.04,2.18,44.89,2.62,2.99,275.75,153.39,Kansas City,PLATTNER #1-10,1.095273387402595,5.811260746285028
15603,1569.5,119.97,302.15,2.18,45.68,2.49,3.31,275.11,145.06,Kansas City,PLATTNER #1-10,1.1969481893889715,5.710923582807568
15604,1570.0,130.24,254.45,2.17,45.68,2.42,3.93,274.47,138.66,Kansas City,PLATTNER #1-10,1.3686394258811698,5.539104353034841
15605,1570.5,139.89,205.02,2.2,41.68,2.52,4.88,273.97,133.58,Kansas City,PLATTNER #1-10,1.5851452198650557,5.3231075353552555
15606,1571.0,131.08,167.25,2.28,32.6,2.67,5.98,273.37,128.62,Kansas City,PLATTNER #1-10,1.7884205679625405,5.119489699008338
15607,1571.5,106.32,146.13,2.43,15.62,2.94,6.84,272.29,125.41,Kansas City,PLATTNER #1-10,1.922787731634459,4.984496636486561
15608,1572.0,74.96,139.36,2.57,5.39,3.38,7.18,271.12,115.2,Kansas City,PLATTNER #1-10,1.9712993830601329,4.937060513104193
15609,1572.5,55.02,139.65,2.62,2.11,3.9,7.16,270.27,92.96,Kansas City,PLATTNER #1-10,1.9685099809725544,4.939139292391186
15610,1573.0,49.24,140.94,2.59,2.13,4.34,7.1,269.67,79.69,Kansas City,PLATTNER #1-10,1.9600947840472698,4.948334267898876
15611,1573.5,53.31,139.62,2.49,5.27,4.36,7.16,269.24,78.53,Kansas City,PLATTNER #1-10,1.9685099809725544,4.938924446542256
15612,1574.0,81.02,141.06,2.4,11.49,3.98,7.09,269.25,84.83,Kansas City,PLATTNER #1-10,1.958685340544036,4.949185331780033
15613,1574.5,123.08,150.79,2.37,23.44,3.49,6.63,270.26,100.52,Kansas City,PLATTNER #1-10,1.891604804197771,5.0158881403777045
15614,1575.0,138.88,169.56,2.42,35.16,3.13,5.9,271.46,113.41,Kansas City,PLATTNER #1-10,1.7749523509116738,5.133206846484437
15615,1575.5,131.89,194.07,2.53,32.5,2.99,5.15,272.19,113.73,Kansas City,PLATTNER #1-10,1.6389967146756448,5.268218918724004
15616,1576.0,115.42,208.33,2.61,19.81,3.13,4.8,272.91,106.16,Kansas City,PLATTNER #1-10,1.5686159179138452,5.339123360940291
15617,1576.5,99.18,208.09,2.59,12.44,3.47,4.81,273.39,92.0,Kansas City,PLATTNER #1-10,1.5706970841176697,5.337970678424688
15618,1577.0,97.97,201.08,2.49,11.49,3.35,4.97,273.2,79.44,Kansas City,PLATTNER #1-10,1.6034198401085373,5.303702838824375
15619,1577.5,113.47,198.28,2.34,15.48,2.95,5.04,272.05,76.31,Kansas City,PLATTNER #1-10,1.6174060820832772,5.289680173152373
15620,1578.0,126.47,205.12,2.25,21.84,2.76,4.88,270.29,83.19,Kansas City,PLATTNER #1-10,1.5851452198650557,5.323595173732305
15621,1578.5,125.13,220.32,2.27,31.15,2.84,4.54,268.35,90.62,Kansas City,PLATTNER #1-10,1.5129270120532565,5.395081034980345
15622,1579.0,122.08,238.19,2.32,37.6,2.89,4.2,266.74,98.33,Kansas City,PLATTNER #1-10,1.4350845252893227,5.473068674511823
15623,1579.5,122.87,249.51,2.31,35.94,2.83,4.01,265.6,106.4,Kansas City,PLATTNER #1-10,1.3887912413184778,5.519498994548706
15624,1580.0,124.25,250.01,2.26,37.27,2.82,4.0,264.43,111.08,Kansas City,PLATTNER #1-10,1.3862943611198906,5.5215009170622675
15625,1580.5,124.64,242.72,2.25,40.5,2.95,4.12,262.95,116.16,Kansas City,PLATTNER #1-10,1.415853163361435,5.4919085156002225
15626,1581.0,128.4,233.99,2.31,39.25,3.12,4.27,261.25,122.78,Kansas City,PLATTNER #1-10,1.451613827240533,5.455278379401799
15627,1581.5,127.58,224.21,2.35,35.85,3.1,4.46,259.88,118.85,Kansas City,PLATTNER #1-10,1.4951487660319727,5.41258311267638
15628,1582.0,109.72,214.29,2.29,31.78,2.83,4.67,259.22,107.85,Kansas City,PLATTNER #1-10,1.541159071680806,5.367330237834991
15629,1582.5,92.81,203.92,2.17,24.98,2.57,4.9,258.99,95.73,Kansas City,PLATTNER #1-10,1.589235205116581,5.31772776006786
15630,1583.0,88.17,195.94,2.11,23.68,2.36,5.1,258.91,90.96,Kansas City,PLATTNER #1-10,1.62924053973028,5.277808489916496
15631,1583.5,86.95,193.37,2.19,28.82,2.19,5.17,259.28,97.2,Kansas City,PLATTNER #1-10,1.6428726885203377,5.264605452062501
15632,1584.0,88.47,195.99,2.32,32.7,2.12,5.1,260.57,102.91,Kansas City,PLATTNER #1-10,1.62924053973028,5.278063637520769
15633,1584.5,96.5,200.78,2.43,31.5,2.3,4.98,262.91,99.49,Kansas City,PLATTNER #1-10,1.6054298910365616,5.302209781263381
15634,1585.0,102.47,204.95,2.47,30.32,2.54,4.88,265.45,93.74,Kansas City,PLATTNER #1-10,1.5851452198650557,5.322766046950346
15635,1585.5,106.69,207.65,2.44,27.79,2.53,4.82,266.63,94.36,Kansas City,PLATTNER #1-10,1.572773928062509,5.335853970076762
15636,1586.0,114.29,208.24,2.4,25.43,2.39,4.8,266.51,104.39,Kansas City,PLATTNER #1-10,1.5686159179138452,5.33869126068631
15637,1586.5,114.61,208.93,2.4,25.67,2.26,4.79,265.92,116.55,Kansas City,PLATTNER #1-10,1.5665304114228238,5.34199926763416
15638,1587.0,109.83,212.32,2.4,28.69,2.18,4.71,265.45,125.77,Kansas City,PLATTNER #1-10,1.5496879080283263,5.358094570583897
15639,1587.5,114.44,220.56,2.39,30.54,2.27,4.53,265.41,128.74,Kansas City,PLATTNER #1-10,1.5107219394949427,5.396169766715541
15640,1588.0,121.31,233.12,2.39,29.2,2.5,4.29,266.06,127.43,Kansas City,PLATTNER #1-10,1.4562867329399256,5.4515533424468945
15641,1588.5,132.74,246.85,2.39,29.55,2.69,4.05,267.3,127.46,Kansas City,PLATTNER #1-10,1.3987168811184478,5.508780864704872
15642,1589.0,142.32,261.81,2.37,33.76,2.79,3.82,268.45,131.51,Kansas City,PLATTNER #1-10,1.3402504226184837,5.56761904984333
15643,1589.5,140.64,278.44,2.3,37.42,2.84,3.59,269.71,139.13,Kansas City,PLATTNER #1-10,1.2781522025001875,5.629202596300466
15644,1590.0,134.55,297.0,2.22,39.84,2.93,3.37,270.69,144.83,Kansas City,PLATTNER #1-10,1.2149127443642704,5.6937321388027
15645,1590.5,131.14,318.98,2.17,42.37,3.09,3.14,270.97,144.42,Kansas City,PLATTNER #1-10,1.144222799920162,5.765128404894608
15646,1591.0,126.54,339.42,2.16,43.06,3.2,2.95,270.77,132.3,Kansas City,PLATTNER #1-10,1.0818051703517284,5.82723827858312
15647,1591.5,125.37,351.99,2.15,42.76,3.18,2.84,270.33,123.92,Kansas City,PLATTNER #1-10,1.0438040521731147,5.863602766103642
15648,1592.0,126.7,353.88,2.17,41.75,3.1,2.83,270.03,124.74,Kansas City,PLATTNER #1-10,1.0402767116551463,5.868957872615185
15649,1592.5,116.08,342.65,2.19,40.95,3.04,2.92,270.19,127.7,Kansas City,PLATTNER #1-10,1.0715836162801904,5.8367095180318325
15650,1593.0,108.26,321.59,2.21,40.72,3.02,3.11,270.86,126.26,Kansas City,PLATTNER #1-10,1.1346227261911428,5.773277442294003
15651,1593.5,113.85,295.91,2.22,44.32,3.02,3.38,271.64,120.15,Kansas City,PLATTNER #1-10,1.2178757094949273,5.6900553540362
15652,1594.0,120.81,271.92,2.23,46.44,3.0,3.68,272.17,107.39,Kansas City,PLATTNER #1-10,1.3029127521808397,5.605507905387861
15653,1594.5,125.16,251.56,2.24,43.35,3.05,3.98,272.11,103.6,Kansas City,PLATTNER #1-10,1.3812818192963463,5.527681529675303
15654,1595.0,126.27,235.75,2.25,39.38,3.22,4.24,271.67,110.89,Kansas City,PLATTNER #1-10,1.4445632692438664,5.462771921513567
15655,1595.5,115.97,223.81,2.26,34.22,3.32,4.47,271.31,115.72,Kansas City,PLATTNER #1-10,1.4973884086254774,5.4107974776320376
15656,1596.0,98.03,216.01,2.3,30.27,3.32,4.63,271.05,114.12,Kansas City,PLATTNER #1-10,1.5325568680981427,5.375324702908821
15657,1596.5,93.8,213.45,2.4,25.97,3.34,4.68,271.13,107.97,Kansas City,PLATTNER #1-10,1.5432981099295553,5.363402613203971
15658,1597.0,98.73,217.0,2.49,24.88,3.36,4.61,271.27,102.11,Kansas City,PLATTNER #1-10,1.5282278570085572,5.37989735354046
15659,1597.5,100.05,227.27,2.51,26.48,3.4,4.4,271.43,99.53,Kansas City,PLATTNER #1-10,1.4816045409242156,5.426138737985921
15660,1598.0,95.78,240.05,2.52,32.12,3.56,4.17,271.61,100.54,Kansas City,PLATTNER #1-10,1.4279160358107101,5.48084723497695
15661,1598.5,93.93,248.16,2.52,35.23,3.75,4.03,271.85,102.78,Kansas City,PLATTNER #1-10,1.3937663759585917,5.514073699428229
15662,1599.0,98.98,249.64,2.49,34.29,3.7,4.01,272.07,105.91,Kansas City,PLATTNER #1-10,1.3887912413184778,5.520019880065842
15663,1599.5,111.45,246.78,2.44,33.73,3.29,4.05,272.05,108.41,Kansas City,PLATTNER #1-10,1.3987168811184478,5.508497251470388
15664,1600.0,118.69,247.47,2.37,33.52,3.05,4.04,272.13,109.64,Kansas City,PLATTNER #1-10,1.3962446919730587,5.51128936254075
15665,1600.5,109.24,255.58,2.33,33.73,3.06,3.91,272.95,109.83,Kansas City,PLATTNER #1-10,1.3635373739972745,5.543535472180557
15666,1601.0,106.68,270.41,2.33,33.29,3.06,3.7,274.35,109.24,Kansas City,PLATTNER #1-10,1.308332819650179,5.599939325733503
15667,1601.5,113.61,291.92,2.34,33.82,3.14,3.43,275.84,110.05,Kansas City,PLATTNER #1-10,1.2325602611778486,5.676479792128192
15668,1602.0,115.48,307.49,2.31,34.6,3.21,3.25,276.78,114.62,Kansas City,PLATTNER #1-10,1.1786549963416462,5.728442566392572
15669,1602.5,119.12,306.88,2.21,34.97,3.0,3.26,276.2,123.04,Kansas City,PLATTNER #1-10,1.1817271953786161,5.726456791695074
15670,1603.0,125.06,308.04,1.99,37.47,2.58,3.25,273.25,128.43,Kansas City,PLATTNER #1-10,1.1786549963416462,5.7302296446710494
15671,1603.5,125.39,319.31,1.74,45.28,2.22,3.13,269.12,129.2,Kansas City,PLATTNER #1-10,1.1410330045520618,5.766162417739561
15672,1604.0,108.84,334.61,1.62,54.43,1.96,2.99,266.41,131.76,Kansas City,PLATTNER #1-10,1.095273387402595,5.812965674537693
15673,1605.0,78.13,338.64,1.83,51.97,2.01,2.95,268.22,138.81,Kansas City,PLATTNER #1-10,1.0818051703517284,5.824937596212668
15674,1605.5,91.77,305.9,2.01,49.13,2.2,3.27,270.49,143.41,Kansas City,PLATTNER #1-10,1.184789984909162,5.7232582511568575
15675,1606.0,106.66,281.92,2.1,49.17,2.33,3.55,271.49,147.79,Kansas City,PLATTNER #1-10,1.2669476034873244,5.641623342747815
15676,1606.5,116.87,271.47,2.11,45.93,2.44,3.68,271.3,148.39,Kansas City,PLATTNER #1-10,1.3029127521808397,5.603851636031152
15677,1607.0,120.16,273.38,2.12,41.21,2.56,3.66,270.64,144.43,Kansas City,PLATTNER #1-10,1.297463147413275,5.610862768724507
15678,1607.5,120.7,282.38,2.18,37.95,2.63,3.54,270.04,141.64,Kansas City,PLATTNER #1-10,1.264126727145683,5.643253681581379
15679,1608.0,119.23,288.26,2.22,35.64,2.7,3.47,269.52,137.88,Kansas City,PLATTNER #1-10,1.244154593958768,5.663862850654957
15680,1608.5,116.54,281.06,2.18,33.07,2.83,3.56,268.92,131.58,Kansas City,PLATTNER #1-10,1.269760544863939,5.638568169672599
15681,1609.0,109.64,263.94,2.06,32.12,2.87,3.79,268.42,125.77,Kansas City,PLATTNER #1-10,1.332366019094335,5.575721804588683
15682,1609.5,104.31,236.39,1.98,33.02,2.7,4.23,268.0,122.83,Kansas City,PLATTNER #1-10,1.4422019930581866,5.465482983452789
15683,1610.0,108.34,211.86,2.01,35.5,2.5,4.72,267.5,123.57,Kansas City,PLATTNER #1-10,1.5518087995974639,5.35592567916835
15684,1610.5,108.18,191.38,2.15,34.72,2.43,5.23,267.31,127.31,Kansas City,PLATTNER #1-10,1.6544112780768316,5.254260980351117
15685,1611.0,95.03,173.55,2.37,29.02,2.5,5.76,267.65,127.65,Kansas City,PLATTNER #1-10,1.7509374747078,5.1564657423077955
15686,1611.5,77.6,156.1,2.56,22.99,2.75,6.41,268.46,118.38,Kansas City,PLATTNER #1-10,1.8578592709325787,5.050496827521386
15687,1612.0,62.39,140.06,2.65,16.7,3.25,7.14,269.32,98.17,Kansas City,PLATTNER #1-10,1.965712776351493,4.942070902227372
15688,1612.5,55.48,120.28,2.66,11.82,3.71,8.31,269.71,78.95,Kansas City,PLATTNER #1-10,2.1174596088673567,4.789822358120328
15689,1613.0,56.14,109.27,2.66,10.06,4.07,9.15,269.95,69.08,Kansas City,PLATTNER #1-10,2.21375387928743,4.693821883582654
15690,1613.5,54.49,104.64,2.66,10.29,4.39,9.56,270.82,74.99,Kansas City,PLATTNER #1-10,2.25758772706331,4.650525887708889
15691,1614.0,53.37,103.73,2.65,11.76,4.52,9.64,272.36,88.55,Kansas City,PLATTNER #1-10,2.265921108622454,4.6417913694437365
15692,1614.5,57.55,103.65,2.63,14.01,4.39,9.65,273.77,91.38,Kansas City,PLATTNER #1-10,2.2669579153508947,4.641019838881789
15693,1615.0,64.23,99.27,2.61,16.67,4.14,10.07,274.59,83.08,Kansas City,PLATTNER #1-10,2.309560706730471,4.59784341060163
15694,1615.5,77.73,92.58,2.62,18.22,3.79,10.8,274.65,79.9,Kansas City,PLATTNER #1-10,2.379546134130174,4.528073135603124
15695,1616.0,91.39,86.57,2.63,17.0,3.72,11.55,274.07,83.65,Kansas City,PLATTNER #1-10,2.446685436967803,4.460953335227682
15696,1616.5,87.74,83.54,2.62,14.3,3.87,11.97,272.9,92.22,Kansas City,PLATTNER #1-10,2.482403519569882,4.425325559069029
15697,1617.0,76.32,88.47,2.62,10.94,4.11,11.3,271.86,99.78,Kansas City,PLATTNER #1-10,2.424802725718295,4.482663511495295
